Article_Url,Truth_Rating
https://www.breitbart.com/clips/2021/11/28/cnns-stelter-fnc-joking-that-theres-a-new-variant-to-help-dems-win-elections-craziness/,mostly false
https://www.breitbart.com/politics/2021/11/28/astounding-alarming-rand-paul-scolds-fauci-saying-i-represent-science/,mostly false
https://www.breitbart.com/clips/2021/11/29/cotton-biden-travel-ban-a-half-measure-that-reflects-the-incompetence-of-this-administration/,mostly false
https://www.breitbart.com/politics/2021/11/29/omicron-variant-reaches-north-america-as-global-risk-remains-very-high/,mostly false
https://www.breitbart.com/africa/2021/11/29/president-of-south-africa-rages-against-travel-bans-over-omicron-variant/,mostly false
https://www.breitbart.com/europe/2021/11/29/13-players-portuguese-soccer-team-positive-omicron-variant-after-africa-trip/,mostly false
https://www.breitbart.com/asia/2021/11/29/china-declares-victory-against-omicron-coronavirus-variant-while-delta-ravages-country/,mostly false
https://www.breitbart.com/health/2021/11/28/michigan-gov-gretchen-whitmer-faces-hospital-crisis-85-of-inpatient-and-icu-beds-occupied-statewide/,mostly false
https://www.breitbart.com/clips/2021/11/28/fauci-to-ted-cruz-i-should-be-prosecuted-what-happened-on-january-6-senator/,mostly false
https://www.breitbart.com/clips/2021/11/28/fauci-on-gop-criticism-im-going-to-be-saving-lives-and-theyre-going-to-be-lying/,mostly false
https://www.breitbart.com/politics/2021/11/28/flashback-ten-times-joe-biden-promised-shut-down-virus/,mostly false
https://www.breitbart.com/europe/2021/11/28/swiss-people-back-vaccine-passports-in-national-referendum/,mostly false
https://www.breitbart.com/clips/2021/11/28/fauci-troublesome-omicron-variant-strongly-suggests-it-might-evade-vaccine/,mostly false
https://www.breitbart.com/middle-east/2021/11/28/israel-takes-most-aggressive-approach-in-world-against-omicron/,mostly false
https://www.breitbart.com/clips/2021/11/28/nih-dir-collins-omicron-variant-a-great-reason-to-go-and-get-boosted/,mostly false
https://www.breitbart.com/clips/2021/11/28/fauci-on-lockdowns-to-fight-omicron-variant-u-s-should-be-prepared-to-do-anything/,mostly false
https://www.breitbart.com/politics/2021/11/28/no-entry-global-borders-slam-shut-as-coronavirus-variant-fears-rise/,mostly false
https://www.breitbart.com/europe/2021/11/28/lockdown-for-christmas-britons-avoid-more-holiday-restrictions-for-now/,mostly false
https://www.breitbart.com/asia/2021/11/27/who-skips-xi-in-greek-alphabet-for-naming-coronavirus-variants-to-avoid-stigma/,mostly false
https://www.breitbart.com/politics/2021/11/27/new-york-state-declares-state-of-emergency-over-omicron-coronavirus-variant-yet-100-recent-sampled-cases-were-delta-variant/,mostly false
https://www.breitbart.com/health/2021/11/27/good-samaritans-install-christmas-lights-for-iowa-man-who-suffered-2-strokes-heart-attack/,mostly false
https://www.breitbart.com/health/2021/11/27/german-bishops-coronavirus-vaccination-moral-duty/,mostly false
https://www.breitbart.com/europe/2021/11/27/boris-johnson-covid-omicron-return-mask-mandates-shops-transport/,mostly false
https://www.breitbart.com/politics/2021/11/27/states-mask-mandates-reporting-higher-coronavirus-numbers-maskless-florida/,mostly false
https://www.breitbart.com/clips/2021/11/27/brooks-we-shouldnt-look-at-covid-case-numbers-i-dont-think-well-ever-go-back-to-where-we-were-pre-covid/,mostly false
https://www.breitbart.com/europe/2021/11/27/irish-medical-official-claimed-he-never-said-schools-were-covid-safe-but-did/,mostly false
https://www.breitbart.com/europe/2021/11/27/uk-records-two-cases-of-omicron-variant-as-countries-impose-travel-restrictions/,mostly false
https://www.breitbart.com/politics/2021/11/27/joe-biden-voices-great-concern-omicron-variant-spreads-rapidly/,mostly false
https://www.breitbart.com/europe/2021/11/27/uk-chief-medical-officer-thinks-britons-would-accept-new-corona-restrictions/,mostly false
https://www.breitbart.com/politics/2021/11/26/florida-reports-lowest-coronavirus-cases-capita-blue-states-surge/,mostly false
https://www.breitbart.com/sports/2021/11/26/aaron-rodgers-demands-full-apology-from-wall-street-journal-for-covid-toe-report/,mostly false
https://www.breitbart.com/clips/2021/11/26/fauci-u-s-must-study-data-before-deciding-on-travel-ban-for-new-covid-variant/,mostly false
https://www.breitbart.com/africa/2021/11/26/who-officials-to-meet-regarding-new-coronavirus-variant-on-the-rise/,mostly false
https://www.breitbart.com/europe/2021/11/26/major-rise-in-homeschooling-in-england-over-philosophical-and-health-reasons/,mostly false
https://www.breitbart.com/europe/2021/11/26/uk-bans-flights-six-african-countries-new-covid-strain-detected/,mostly false
https://www.breitbart.com/europe/2021/11/25/italy-to-restrict-unvaccinated-more-with-introduction-of-super-green-pass/,mostly false
https://www.breitbart.com/politics/2021/11/24/cbs-guest-serve-food-thanksgiving-guests-garage-awaiting-rapid-virus-tests/,mostly false
https://www.breitbart.com/politics/2021/11/24/billionaire-ty-warner-skirts-supply-chain-by-chartering-150-planes-to-transport-china-made-beanie-babies/,mostly false
https://www.breitbart.com/tech/2021/11/24/600-google-employees-ask-company-to-end-vaccine-mandate/,mostly false
https://www.breitbart.com/politics/2021/11/24/new-york-times-admits-more-coronavirus-deaths-under-joe-biden-despite-vaccines/,mostly false
https://www.breitbart.com/radio/2021/11/24/exclusive-jim-breuer-on-refusing-vaccine-mandate-comedy-clubs-i-will-never-be-controlled-by-evil-agenda/,mostly false
https://www.breitbart.com/politics/2021/11/27/charles-hurt-happy-thanksgiving-from-bidenland-where-the-highs-arent-possible-without-the-lows/,mostly false
https://www.breitbart.com/politics/2021/11/27/president-bidens-average-approval-rating-sinks-to-41-6-percent/,mostly false
https://www.breitbart.com/economy/2021/11/27/exclusive-ortiz-consider-the-consequences-of-bad-public-policy-on-small-business-saturday/,mostly false
https://www.breitbart.com/clips/2021/11/26/spanberger-on-covid-relief-package-causing-inflation-what-part-of-that-package-should-we-have-cut/,mostly false
https://www.breitbart.com/clips/2021/11/26/atlanta-fed-bank-president-business-leaders-tell-me-supply-chain-issues-will-last-until-middle-of-2022-possibly-into-3rd-4th-quarter/,mostly false
https://www.breitbart.com/clips/2021/11/26/gop-rep-van-drew-inflation-the-biden-tax-a-complete-waste-of-money/,mostly false
https://www.breitbart.com/economy/2021/11/26/black-friday-brings-mixed-results-retailers-consumers-report-cutting-back-holiday-spending/,mostly false
https://www.breitbart.com/economy/2021/11/26/black-friday-brings-mixed-results-retailers-consumers-report-cutting-back-holiday-spending/,mostly false
https://www.breitbart.com/economy/2021/11/26/bidenflation-black-friday/,mostly false
https://www.breitbart.com/economy/2021/11/26/bloomberg-canadians-wages-shrink-amid-immigration/,mostly false
https://www.breitbart.com/politics/2021/11/25/on-most-expensive-thanksgiving-in-history-biden-says-americas-back/,mostly false
https://www.breitbart.com/europe/2021/11/25/poland-government-cuts-taxes-on-fuel-energy-to-fight-inflation/,mostly false
https://www.breitbart.com/politics/2021/11/25/poll-joe-bidens-approval-scrapes-new-low-as-inflation-worries-build/,mostly false
https://www.breitbart.com/latin-america/2021/11/25/caruzo-take-it-from-venezuela-no-inflation-is-not-good/,mostly false
https://www.breitbart.com/clips/2021/11/24/kristol-realize-there-was-no-thanksgiving-last-year-before-complaining-about-inflation/,mostly false
https://www.breitbart.com/clips/2021/11/24/agriculture-secy-vilsack-were-helping-people-deal-with-the-consequences-of-rising-prices-with-things-like-increasing-food-stamps/,mostly false
https://www.breitbart.com/politics/2021/11/24/poll-majority-directly-blame-biden-for-inflation-negatively-affecting-them/,mostly false
https://www.breitbart.com/economy/2021/11/24/bidenflation-blues-rising-prices-plunge-consumer-sentiment-to-decade-low/,mostly false
https://www.breitbart.com/politics/2021/11/24/poll-two-thirds-of-americans-hope-to-avoid-politics-at-thanksgiving/,mostly false
https://www.breitbart.com/economy/2021/11/24/poll-77-percent-of-americans-believe-bidenflation-is-impacting-their-holiday-season/,mostly false
https://www.breitbart.com/politics/2021/11/24/nolte-joe-bidens-approval-rating-plunges-to-new-low-in-npr-poll/,mostly false
https://www.breitbart.com/economy/2021/11/24/biden-gasoline-gouging/,mostly false
https://www.breitbart.com/politics/2021/11/23/gop-rebukes-bidens-strategic-petroleum-reserve-sell-off-unserious-political-move-to-distract-from-failed-policies/,mostly false
https://www.breitbart.com/clips/2021/11/23/khanna-spending-bill-lowers-other-costs-and-gives-tax-cuts-so-people-can-afford-their-groceries/,mostly false
https://www.breitbart.com/economy/2021/11/23/report-general-mills-will-raise-prices-up-to-20-percent-in-january/,mostly false
https://www.breitbart.com/entertainment/2021/11/23/rob-schneider-rips-biden-over-inflation-consider-never-voting-again-for-these-a-holes-who-hate-you/,mostly false
https://www.breitbart.com/economy/2021/11/23/bidenflation-causes-dollar-tree-to-raise-prices-by-25-percent-to-1-25/,mostly false
https://www.breitbart.com/economy/2021/11/23/inflation-expectations-rise-to-near-record-in-mid-atlantic-manufacturing-survey/,mostly false
https://www.breitbart.com/tech/2021/11/23/college-students-shocked-by-thanksgiving-inflation-admit-americans-were-better-off-under-trump/,mostly false
https://www.breitbart.com/economy/2021/11/23/reserve-release-backfires/,mostly false
https://www.breitbart.com/clips/2021/11/22/w-h-council-of-economic-advisers-chair-a-lot-of-inflation-is-due-to-the-strong-support-we-gave-to-households/,mostly false
https://www.breitbart.com/clips/2021/11/22/w-h-council-of-economic-advisers-chair-we-expect-inflation-to-break-in-second-or-third-quarter-of-2022/,mostly false
https://www.breitbart.com/economy/2021/11/22/bidenflation-26-of-americans-say-economy-is-top-concern-highest-since-pandemic-struck/,mostly false
https://www.breitbart.com/the-media/2021/11/22/nolte-nbc-finds-a-bidenflation-silver-lining-fewer-thanksgiving-guests-if-you-dont-buy-a-turkey/,mostly false
https://www.breitbart.com/politics/2021/11/22/rand-paul-jerome-powell-as-federal-reserve-chair-will-not-curb-americas-inflationary-spiral/,mostly false
https://www.breitbart.com/europe/2021/11/22/inflation-uk-bread-prices-set-to-rise-20/,mostly false
https://www.breitbart.com/politics/2021/11/22/ron-desantis-florida-legislature-to-pursue-1-billion-in-gas-tax-relief/,mostly false
https://www.breitbart.com/economy/2021/11/22/carney-inflation-is-so-high-that-now-they-want-us-to-eat-soy-for-thanksgiving/,mostly false
https://www.breitbart.com/politics/2021/11/22/joe-biden-planning-to-blame-businesses-for-inflation-and-higher-prices/,mostly false
https://www.breitbart.com/economy/2021/11/21/poll-67-americans-disapprove-bidens-handling-economy/,mostly false
https://www.breitbart.com/clips/2021/11/20/khanna-i-understood-summers-point-on-prior-spending-causing-inflation-i-thought-working-class-needed-help/,mostly false
https://www.breitbart.com/clips/2021/11/20/rice-passing-spending-bill-most-important-thing-we-can-do-in-very-near-term-to-help-peoples-finances/,mostly false
https://www.breitbart.com/economy/2021/11/20/bidenflation-thanksgiving-dinner-costs-hit-record-high-up-14-from-last-year/,mostly false
https://www.breitbart.com/economy/2021/11/19/november-factory-inflation/,mostly false
https://www.breitbart.com/politics/2021/11/18/gas-group-pushes-back-on-biden-blaming-industry-for-high-fuel-prices-distraction-from-bad-energy-policies/,mostly false
https://www.breitbart.com/politics/2021/11/18/cbo-build-back-better-act-adds-750-billion-to-deficit-over-five-years/,mostly false
https://www.breitbart.com/clips/2021/11/18/dem-rep-escobar-if-youre-worried-about-inflation-you-should-want-work-permits-for-migrants-in-spending-bill/,mostly false
https://www.breitbart.com/radio/2021/11/18/rep-kevin-brady-two-out-three-millionaires-get-big-tax-cut-bidens-1-75-trillion-proposal/,mostly false
https://www.breitbart.com/clips/2021/11/18/vp-harris-bringing-down-inflation-one-of-the-highest-priorities-says-build-back-better-will-bring-prices-down/,mostly false
https://www.breitbart.com/clips/2021/11/18/kennedy-biden-administration-never-makes-the-same-mistake-twice-they-make-it-five-or-six-times-just-to-be-sure/,mostly false
https://www.breitbart.com/economy/2021/11/18/new-york-times-contributor-sarah-jeong-inflation-hysteria-driven-by-rich-people-flipping-their-s/,mostly false
https://www.breitbart.com/europe/2021/11/18/uk-inflation-hits-ten-year-high/,mostly false
https://www.breitbart.com/clips/2021/11/17/warren-bidens-economy-is-strong-a-lot-of-good-economic-indicators/,mostly false
https://www.breitbart.com/clips/2021/11/17/warren-on-increased-gas-prices-this-isnt-about-inflation-its-price-gouging/,mostly false
https://www.breitbart.com/politics/2021/11/17/poll-majority-of-voters-believe-joe-biden-is-untrustworthy-dishonest-incapable/,mostly false
https://www.breitbart.com/clips/2021/11/16/summers-inflation-threatening-to-become-a-spiral-we-need-to-be-moving-quickly/,mostly false
https://www.breitbart.com/economy/2021/11/16/bidenflation-winter-heating-prices-set-to-soar-even-if-temperatures-stay-warm/,mostly false
https://www.breitbart.com/politics/2021/11/15/charles-hurt-potus-tries-to-buy-your-love-gets-bidenflation-instead/,mostly false
https://www.breitbart.com/clips/2021/11/15/klain-spending-bill-helps-inflation-by-lowering-care-drug-costs-and-cutting-taxes/,mostly false
https://www.breitbart.com/clips/2021/11/15/psaki-on-inflation-concerns-with-spending-bill-it-cuts-child-care-health-and-housing-costs-will-help-inflation-in-the-long-term/,mostly false
https://www.breitbart.com/economy/2021/11/15/big-business-inflation-squeezes-customers-but-fattens-profits/,mostly false
https://www.breitbart.com/politics/2021/11/15/study-build-back-better-act-costs-4-91-trillion/,mostly false
https://www.breitbart.com/clips/2021/11/15/mohamed-el-erian-the-fed-is-losing-credibility-over-inflation-narrative/,mostly false
https://www.breitbart.com/economy/2021/11/15/tyson-foods-says-it-is-sharply-raising-prices-aggressively-monitoring-inflation/,mostly false
https://www.breitbart.com/economy/2021/11/15/inflation-signal-hits-new-record-high-in-ny-feds-manufacturing-survey/,mostly false
https://www.breitbart.com/politics/2021/11/14/exclusive-tom-cotton-high-gas-prices-intended-effect-joe-biden-energy-policy/,mostly false
https://www.breitbart.com/clips/2021/11/14/yellen-its-important-to-put-inflation-in-context-of-an-economy-that-is-improving-a-lot/,mostly false
https://www.breitbart.com/clips/2021/11/14/donna-brazile-on-inflation-concerns-be-a-smart-shopper/,mostly false
https://www.breitbart.com/clips/2021/11/14/msnbcs-stephanie-ruhle-dirty-little-secret-about-inflation-is-people-can-afford-it/,mostly false
https://www.breitbart.com/clips/2021/11/14/biden-economic-chief-deese-disposable-income-for-a-typical-family-is-actually-up-about-2/,mostly false
https://www.breitbart.com/clips/2021/11/13/gop-rep-mcclain-closing-line-5-pipeline-over-environmental-concerns-will-exacerbate-driver-shortage/,mostly false
https://www.breitbart.com/entertainment/2021/11/13/bidenflation-disney-cfo-says-smaller-food-portions-at-parks-good-for-some-peoples-waistlines/,mostly false
https://www.breitbart.com/clips/2021/11/13/gop-rep-biggs-dems-will-regret-inflationary-infrastructure-bill-when-heating-oil-prices-increase/,mostly false
https://www.breitbart.com/clips/2021/11/12/dem-rep-slotkin-we-could-be-doing-more-to-address-americans-needs-we-have-got-to-address-inflation/,mostly false
https://www.breitbart.com/clips/2021/11/12/summers-odds-are-well-have-inflation-we-havent-seen-in-30-years-on-current-path/,mostly false
https://www.breitbart.com/clips/2021/11/12/dem-rep-bowman-the-inflation-numbers-are-not-numbers-that-are-going-to-be-here-for-the-long-term/,mostly false
https://www.breitbart.com/politics/2021/11/12/poll-majority-say-biden-administration-is-not-doing-enough-to-address-the-supply-chain-crisis/,mostly false
https://www.breitbart.com/national-security/2021/11/12/china-complains-bidenflation-is-a-threat-to-the-whole-world/,mostly false
https://www.breitbart.com/economy/2021/11/12/bidenflation-turkey-prices-up-23-as-thanksgiving-approaches/,mostly false
https://www.breitbart.com/clips/2021/11/12/msnbcs-mccaskill-joe-biden-has-done-a-great-job-on-the-economy/,mostly false
https://www.breitbart.com/clips/2021/11/11/jhu-econ-prof-hanke-inflation-problem-will-last-through-2024-at-least-claims-reconciliation-bill-will-help-inflation-are-nonsense/,mostly false
https://www.breitbart.com/clips/2021/11/11/khanna-we-need-aggressive-action-on-gas-prices-what-does-transitory-inflation-mean/,mostly false
https://www.breitbart.com/clips/2021/11/11/jayapal-we-dont-have-to-reduce-gas-prices-we-can-lower-other-costs-with-spending-bill/,mostly false
https://www.breitbart.com/politics/2021/11/11/sen-tom-cotton-slams-biden-rising-gas-prices-design/,mostly false
https://www.breitbart.com/economy/2021/11/11/bidneflation-wages/,mostly false
https://www.breitbart.com/economy/2021/11/11/bidenflation-business-inflation-expectations-jump-to-new-high/,mostly false
https://www.breitbart.com/politics/2021/11/11/joe-biden-finally-admits-inflation-is-worrisome-three-months-after-dismissing-it-as-temporary/,mostly false
https://www.breitbart.com/environment/2021/11/24/san-francisco-declares-water-emergency-5-surcharge-on-users/,mostly false
https://www.breitbart.com/politics/2021/11/23/crimes-spread-south-to-los-angeles-as-at-least-20-suspects-attack-nordstrom/,mostly false
https://www.breitbart.com/crime/2021/11/22/san-jose-lululemon-ransacked-bay-area-looting-continues/,mostly false
https://www.breitbart.com/crime/2021/11/22/san-francisco-retailer-the-mayor-and-her-entire-team-should-resign/,mostly false
https://www.breitbart.com/politics/2021/11/21/approximately-80-masked-looters-hit-san-francisco-area-nordstrom/,mostly false
https://www.breitbart.com/politics/2021/11/21/anxious-san-francisco-residents-taking-safety-their-own-hands-self-defense-courses-high-tech-security/,mostly false
https://www.breitbart.com/crime/2021/11/21/san-francisco-police-to-investigate-officer-who-blamed-progressive-policies-for-burglaries/,mostly false
https://www.breitbart.com/health/2021/11/15/rat-infestation-san-francisco-walgreens/,mostly false
https://www.breitbart.com/politics/2021/11/09/backers-of-san-francisco-d-a-chesa-boudin-recall-raise-1-6m-more-than-2x-his-supporters/,mostly false
https://www.breitbart.com/local/2021/11/08/video-san-francisco-luxury-condo-residents-angered-over-homeless-camp/,mostly false
https://www.breitbart.com/health/2021/11/04/san-francisco-require-proof-vaccination-children-aged-5-11/,mostly false
https://www.breitbart.com/politics/2021/10/31/elon-musk-warns-austin-texas-avoid-becoming-san-francisco-copycat/,mostly false
https://www.breitbart.com/politics/2021/10/31/san-francisco-safeway-cuts-hours-due-to-rampant-shoplifting/,mostly false
https://www.breitbart.com/politics/2021/10/28/biden-hud-nominee-works-to-preserve-affordable-housing-despite-renting-multi-million-dollar-townhouse/,mostly false
https://www.breitbart.com/crime/2021/10/25/san-francisco-residents-hire-private-security-stave-off-crime/,mostly false
https://www.breitbart.com/politics/2021/10/21/rand-paul-in-n-out-vaccine-mandate/,mostly false
https://www.breitbart.com/health/2021/10/21/democrat-run-chicago-heads-orkins-top-50-rattiest-cities-list/,mostly false
https://www.breitbart.com/politics/2021/10/19/san-francisco-closes-in-n-out-after-company-defies-vaccine-mandates/,mostly false
https://www.breitbart.com/politics/2021/10/15/san-francisco-loosens-mask-mandate-gyms-houses-worship-still-required-stores-restaurants/,mostly false
https://www.breitbart.com/law-and-order/2021/10/15/san-francisco-puts-nearly-200-unvaccinated-first-responders-on-leave-while-crime-surges/,mostly false
https://www.breitbart.com/politics/2021/10/13/san-francisco-schools-lose-3499-students-could-spell-35m-loss-state-funding/,mostly false
https://www.breitbart.com/politics/2021/10/13/poll-56-of-san-francisco-bay-area-residents-plan-to-leave-in-next-few-years/,mostly false
https://www.breitbart.com/economy/2021/10/13/walgreens-closes-five-bay-area-stores-amid-shoplifting-surge/,mostly false
https://www.breitbart.com/crime/2021/10/07/cold-case-team-claims-it-has-identified-the-zodiac-killer/,mostly false
https://www.breitbart.com/entertainment/2021/09/30/san-franciscos-outdoor-outside-lands-festival-to-require-proof-of-vaccination-or-negative-covid-test/,mostly false
https://www.breitbart.com/politics/2021/09/20/san-francisco-mayor-maskless-night-out/,mostly false
https://www.breitbart.com/politics/2021/09/17/maskless-san-francisco-mayor-caught-partying-club-violating-citys-mandates/,mostly false
https://www.breitbart.com/faith/2021/09/05/san-francisco-archbishop-pelosi-biden-cannot-be-good-catholic-support-abortion/,mostly false
https://www.breitbart.com/politics/2021/09/03/san-francisco-paying-people-not-to-shoot-each-other/,mostly false
https://www.breitbart.com/politics/2021/09/01/san-francisco-will-fight-rising-gun-crime-by-paying-people-not-to-shoot-each-other/,mostly false
https://www.breitbart.com/politics/2021/08/25/report-capitol-police-field-offices-needed-secure-lawmakers-reduce-costs/,mostly false
https://www.breitbart.com/politics/2021/08/19/bidens-tsa-will-require-masks-on-public-transportation-through-mid-january-2022/,mostly false
https://www.breitbart.com/politics/2021/08/12/pandemic-forever-san-francisco-mayor-mandates-proof-of-jab-for-entry-indoor-venues/,mostly false
https://www.breitbart.com/health/2021/08/12/report-san-francisco-to-require-vaccine-papers-for-many-indoor-activities/,mostly false
https://www.breitbart.com/politics/2021/08/11/california-law-developers-bypass-local-input-low-income-housing/,mostly false
https://www.breitbart.com/crime/2021/08/08/san-francisco-sheriffs-deputies-threaten-to-resign-over-vaccine-mandate/,mostly false
https://www.breitbart.com/crime/2021/08/08/san-francisco-sheriffs-deputies-threaten-to-resign-over-vaccine-mandate/,mostly false
https://www.breitbart.com/politics/2021/08/02/san-francisco-vaccinated-mask/,mostly false
https://www.breitbart.com/health/2021/08/02/san-francisco-6-other-bay-area-counties-reinstate-mask-mandates/,mostly false
https://www.breitbart.com/politics/2021/08/01/watch-activists-descend-nancy-pelosis-home-serve-eviction-notice/,mostly false
https://www.breitbart.com/politics/2021/08/01/foreign-tourists-return-to-u-s-but-avoid-san-francisco-arrivals-drop-93-from-2019/,mostly false
https://www.breitbart.com/crime/2021/07/14/san-francisco-half-of-people-released-before-trial-committed-crimes/,mostly false
https://www.breitbart.com/crime/2021/07/06/watch-alleged-looters-flee-san-francisco-neiman-marcus/,mostly false
https://www.breitbart.com/clips/2021/06/18/san-francisco-supervisor-were-putting-more-resources-into-police-because-police-presence-decreases-crime-dramatically/,mostly false
https://www.breitbart.com/africa/2021/11/29/president-of-south-africa-rages-against-travel-bans-over-omicron-variant/,mostly false
https://www.breitbart.com/asia/2021/11/29/china-declares-victory-against-omicron-coronavirus-variant-while-delta-ravages-country/,mostly false
https://www.breitbart.com/europe/2021/11/29/tiananmen-square-episode-simpsons-missing-hong-kong-disney-plus/,mostly false
https://www.breitbart.com/europe/2021/11/29/china-rages-baltic-states-further-strengthen-ties-taiwan/,mostly false
https://www.breitbart.com/sports/2021/11/28/report-enes-kanter-legally-changes-last-name-to-freedom-ahead-of-us-citizenship/,mostly false
https://www.breitbart.com/asia/2021/11/27/who-skips-xi-in-greek-alphabet-for-naming-coronavirus-variants-to-avoid-stigma/,mostly false
https://www.breitbart.com/asia/2021/11/26/chinese-defense-ministry-wants-closer-ties-to-u-s-military/,mostly false
https://www.breitbart.com/asia/2021/11/26/coronavirus-shanghai-hospitals-stop-taking-emergency-patients/,mostly false
https://www.breitbart.com/asia/2021/11/26/china-attacks-oscar-winner-chloe-zhao-lamenting-hiroshima-bombing-marvel-film/,mostly false
https://www.breitbart.com/europe/2021/11/26/communism-is-a-plague-says-lithuanian-mp-as-china-threatens-war/,mostly false
https://www.breitbart.com/politics/2021/11/25/coronavirus-death-toll-under-joe-biden-expected-to-surpass-deaths-under-trump-in-less-time/,mostly false
https://www.breitbart.com/sports/2021/11/25/watch-lebron-whines-to-official-gets-2-fans-ejected-from-game/,mostly false
https://www.breitbart.com/asia/2021/11/25/australia-sending-troops-patrol-boat-to-solomon-islands-as-unrest-builds/,mostly false
https://www.breitbart.com/asia/2021/11/24/genocide-regime-china-ethnic-minorities-u-s-experiencing-tyranny/,mostly false
https://www.breitbart.com/asia/2021/11/24/hong-kong-broadcaster-disappears-report-missing-chinese-tennis-star-peng-shuai/,mostly false
https://www.breitbart.com/clips/2021/11/24/josh-rogin-biden-has-abandoned-the-search-for-covid-origins-theyd-rather-not-rock-the-boat/,mostly false
https://www.breitbart.com/asia/2021/11/24/china-legally-bans-disgraced-celebrities-comebacks/,mostly false
https://www.breitbart.com/sports/2021/11/24/nba-lebron-outspoken-on-kyle-rittenhouse-silent-on-missing-chinese-tennis-star/,mostly false
https://www.breitbart.com/environment/2021/11/24/environmental-racism-uyghur-city-in-china-boasts-worlds-most-polluted-air/,mostly false
https://www.breitbart.com/clips/2021/11/24/enes-kanter-calls-out-fake-nba-says-league-silent-on-things-that-could-affect-its-business/,mostly false
https://www.breitbart.com/asia/2021/11/24/china-joe-biden-invite-to-taiwan-for-democracy-summit-wimpy/,mostly false
https://www.breitbart.com/economy/2021/11/24/dimon-apologizes-to-china/,mostly false
https://www.breitbart.com/clips/2021/11/23/vivek-ramaswamy-enes-kanter-courageous-to-call-out-china-lebron-james-and-colin-kaepernick-dis-america-for-chinese-yuan/,mostly false
https://www.breitbart.com/national-security/2021/11/23/whistleblower-says-u-n-fired-her-after-revealing-human-rights-council-collusion-with-china/,mostly false
https://www.breitbart.com/asia/2021/11/23/philippines-pacquiao-campaign-confront-china-elected-president/,mostly false
https://www.breitbart.com/asia/2021/11/23/china-concern-for-missing-tennis-star-peng-shuai-maliciously-hyped-up/,mostly false
https://www.breitbart.com/politics/2021/11/23/hunter-bidens-corrupt-shell-company-named-after-deceased-mothers-birthplace-map-tattooed-on-his-back/,mostly false
https://www.breitbart.com/asia/2021/11/23/viewers-find-winnie-the-pooh-symbol-of-chinese-anti-communism-in-peng-shuai-selfie/,mostly false